order_id,customer_id,order_date,status,region_code
493,344,2024-04-08 05:04:58,DELIVERED,EAST
494,450,13-01-2025,PLACED,CENTRAL
495,162,2024-01-25 06:44:26,PLACED,NORTH
496,103,2025-03-16 18:16:43,DELIVERED,SOUTH
497,278,2026-03-23 14:05:30,SHIPPED,NORTH
498,512,2024-05-16 17:40:04,SHIPPED,NORTH
499,197,2024-07-01 13:00:32,DELIVERED,CENTRAL
500,476,2024-11-19 06:51:17,DELIVERED,WEST
501,164,2024-03-07 23:27:58,SHIPPED,EAST
502,465,08-03-2024,DELIVERED,SOUTH
503,497,2026-03-10 21:00:07,DELIVERED,CENTRAL
504,430,2024-11-04 17:59:20,SHIPPED,NORTH
505,101,2025-01-03 08:24:47,DELIVERED,SOUTH
506,600,2026-01-22 12:01:43,SHIPPED,CENTRAL
507,397,2025-08-03 04:31:59,DELIVERED,EAST
508,131,19-02-2024,PLACED,WEST
509,176,2025-06-17 17:26:31,SHIPPED,CENTRAL
510,592,2026-05-08 16:13:25,CANCELLED,WEST
511,222,2026-01-05 12:56:56,DELIVERED,SOUTH
512,445,2026-06-19 04:05:48,RETURNED,CENTRAL
513,428,2024-03-09 16:47:51,DELIVERED,NORTH
514,404,2026-01-14 12:27:21,PLACED,WEST
515,572,2024-01-20 07:09:45,SHIPPED,EAST
516,93,2024-01-25 17:55:10,DELIVERED,CENTRAL
517,25,2025-12-07 13:41:38,DELIVERED,SOUTH
518,380,22-12-2025,DELIVERED,WEST
519,341,2026-04-04 18:08:40,SHIPPED,CENTRAL
520,213,2024-05-05 18:22:18,RETURNED,CENTRAL
521,373,2024-03-21 02:23:32,DELIVERED,EAST
522,573,2024-04-14 02:09:41,PLACED,EAST
523,117,2026-01-13 07:31:45,CANCELLED,SOUTH
524,231,2025-05-12 19:45:25,DELIVERED,EAST
525,382,2025-06-20 06:58:47,CANCELLED,WEST
526,546,2025-03-30 00:24:17,DELIVERED,NORTH
527,469,2024-05-15 15:06:22,SHIPPED,NORTH
528,283,2024-06-23 00:34:44,CANCELLED,CENTRAL
529,24,2025-03-31 10:08:56,RETURNED,WEST
530,455,03-02-2024,CANCELLED,SOUTH
531,533,2025-06-05 18:24:57,DELIVERED,EAST
532,543,2026-05-02 00:23:44,PLACED,EAST
533,267,2024-12-18 07:02:36,DELIVERED,NORTH
534,292,2025-12-09 06:10:23,SHIPPED,CENTRAL
535,180,2024-08-26 10:19:41,RETURNED,CENTRAL
536,267,2025-07-28 06:22:35,PLACED,EAST
537,152,2025-08-02 07:16:35,DELIVERED,NORTH
538,415,2026-02-14 19:36:43,RETURNED,SOUTH
539,,2026-04-28 09:46:59,DELIVERED,WEST
540,588,2024-08-16 11:40:09,RETURNED,EAST
541,491,2024-03-03 06:19:29,SHIPPED,WEST
542,226,2025-11-23 19:04:01,DELIVERED,SOUTH
543,228,2025-03-07 17:52:33,CANCELLED,NORTH
544,404,2024-10-29 01:37:22,DELIVERED,NORTH
545,370,2025-09-09 14:02:11,DELIVERED,EAST
546,,2025-06-19 19:33:27,CANCELLED,NORTH
547,455,2025-10-07 15:03:19,CANCELLED,WEST
548,425,2024-08-04 19:27:37,PLACED,EAST
549,538,2025-06-05 01:14:33,DELIVERED,NORTH
550,,2025-02-28 14:26:18,DELIVERED,SOUTH
551,391,25-03-2025,CANCELLED,CENTRAL
552,573,2025-12-20 22:44:12,SHIPPED,EAST
553,484,2024-07-11 21:39:04,DELIVERED,WEST
554,251,2024-02-14 04:24:59,RETURNED,NORTH
555,371,2026-06-21 15:42:07,SHIPPED,WEST
556,123,2025-08-02 17:59:13,CANCELLED,SOUTH
557,150,2025-05-11 14:34:32,DELIVERED,NORTH
558,430,2025-07-07 00:03:27,DELIVERED,NORTH
559,188,2024-05-26 19:32:16,SHIPPED,EAST
560,309,2025-02-25 16:43:26,PLACED,CENTRAL
561,148,2024-01-21 00:51:35,DELIVERED,WEST
562,167,2024-06-08 02:24:52,CANCELLED,CENTRAL
563,539,2026-04-06 13:57:49,CANCELLED,WEST
564,79,2024-06-30 01:52:56,DELIVERED,EAST
565,143,2025-11-17 12:38:21,DELIVERED,EAST
566,312,2024-02-14 16:13:59,PLACED,SOUTH
567,315,2024-07-13 17:10:11,DELIVERED,NORTH
568,496,2025-10-31 22:04:16,DELIVERED,CENTRAL
569,481,03-07-2024,SHIPPED,NORTH
570,127,2024-11-15 01:54:40,DELIVERED,NORTH
571,285,2026-06-19 14:41:49,DELIVERED,CENTRAL
572,584,2024-04-16 03:47:22,PLACED,SOUTH
573,289,2024-09-23 20:10:43,RETURNED,NORTH
574,517,2026-01-07 10:40:36,DELIVERED,NORTH
575,364,2025-08-12 17:04:30,DELIVERED,EAST
576,113,2026-03-18 08:50:55,DELIVERED,CENTRAL
577,85,2025-05-24 17:01:44,DELIVERED,EAST
578,455,2024-12-16 21:10:18,CANCELLED,SOUTH
579,488,2025-07-24 19:12:29,DELIVERED,NORTH
580,536,2024-05-12 01:15:00,DELIVERED,NORTH
581,173,2024-04-10 12:34:44,SHIPPED,WEST
582,435,2026-02-14 08:10:25,DELIVERED,EAST
583,410,2025-07-07 04:16:11,DELIVERED,WEST
584,151,2025-12-07 06:00:42,DELIVERED,SOUTH
585,,2024-03-23 02:28:51,PLACED,SOUTH
586,335,2024-08-25 06:26:06,DELIVERED,CENTRAL
587,478,2024-11-09 16:33:41,DELIVERED,CENTRAL
588,554,2026-04-29 03:28:19,RETURNED,NORTH
589,323,07-08-2025,SHIPPED,EAST
590,169,2026-02-02 11:41:16,DELIVERED,NORTH
591,503,2026-05-10 06:33:36,DELIVERED,SOUTH
592,401,2025-02-13 03:55:39,DELIVERED,EAST
593,292,2025-05-12 20:27:51,PLACED,EAST
594,598,2024-02-11 18:53:55,DELIVERED,WEST
595,366,2025-10-01 21:50:55,SHIPPED,EAST
596,68,2025-04-18 15:57:37,DELIVERED,NORTH
597,433,2026-06-01 10:25:00,PLACED,WEST
598,325,2025-08-09 19:04:41,PLACED,WEST
599,211,2025-06-05 21:46:29,DELIVERED,SOUTH
600,373,2025-11-08 06:55:39,RETURNED,NORTH
601,549,28-11-2024,RETURNED,WEST
602,95,2026-06-17 04:36:24,PLACED,CENTRAL
603,215,2025-06-23 12:53:49,SHIPPED,EAST
604,553,2025-05-01 18:38:43,DELIVERED,WEST
605,561,2024-10-07 13:17:15,DELIVERED,SOUTH
606,219,2025-12-26 22:01:55,CANCELLED,WEST
607,62,2026-03-22 07:37:17,SHIPPED,EAST
608,421,2025-05-10 00:15:05,DELIVERED,WEST
609,294,2024-09-06 11:01:01,DELIVERED,NORTH
610,29,2025-01-16 12:07:56,DELIVERED,WEST
611,38,2024-11-09 18:45:07,SHIPPED,EAST
612,181,2024-03-06 14:32:12,PLACED,NORTH
613,306,2024-04-08 18:29:50,DELIVERED,NORTH
614,144,2025-01-01 16:15:07,RETURNED,CENTRAL
615,595,2026-03-26 23:07:02,SHIPPED,NORTH
616,321,2025-05-26 12:40:06,CANCELLED,SOUTH
617,224,2024-08-12 03:04:13,SHIPPED,WEST
618,544,2024-03-27 21:03:00,RETURNED,EAST
619,487,2025-01-17 16:28:12,RETURNED,EAST
620,377,2025-04-23 17:27:45,DELIVERED,NORTH
621,246,2025-01-27 23:53:09,RETURNED,EAST
622,125,2026-04-10 22:54:57,DELIVERED,WEST
623,262,2025-04-12 09:55:24,SHIPPED,SOUTH
624,165,2025-11-12 17:21:32,DELIVERED,WEST
625,281,2024-05-04 10:08:29,DELIVERED,WEST
626,341,2025-10-18 02:56:44,CANCELLED,EAST
627,361,2025-10-15 19:11:26,DELIVERED,WEST
628,54,2024-10-12 10:18:34,PLACED,WEST
629,313,2025-05-02 08:23:47,SHIPPED,SOUTH
630,421,2025-05-11 04:03:45,PLACED,SOUTH
631,336,2025-03-13 18:09:57,SHIPPED,WEST
632,585,14-12-2024,DELIVERED,CENTRAL
633,92,2025-12-19 08:26:57,SHIPPED,WEST
634,267,2024-08-19 20:29:17,RETURNED,NORTH
635,,2026-03-27 20:39:01,DELIVERED,WEST
636,209,2024-10-23 00:00:04,SHIPPED,WEST
637,442,2024-11-16 22:49:41,SHIPPED,SOUTH
638,419,2024-08-14 17:08:38,SHIPPED,WEST
639,379,2026-06-24 12:12:06,PLACED,SOUTH
640,408,2024-11-25 16:02:52,DELIVERED,EAST
641,571,2024-04-01 06:26:42,DELIVERED,EAST
642,47,2024-01-09 07:52:19,SHIPPED,WEST
643,136,2026-05-19 05:55:24,SHIPPED,WEST
644,480,2024-07-23 22:19:00,DELIVERED,EAST
645,46,2024-07-17 15:23:41,SHIPPED,EAST
646,290,2025-02-12 21:25:05,SHIPPED,EAST
647,169,2025-05-05 04:17:33,RETURNED,CENTRAL
648,451,23-03-2024,SHIPPED,WEST
649,479,2025-11-08 23:17:05,DELIVERED,WEST
650,575,2026-01-23 17:32:56,DELIVERED,SOUTH
651,96,2024-11-12 11:44:35,SHIPPED,CENTRAL
652,577,2026-06-28 19:38:10,PLACED,CENTRAL
653,79,2025-01-17 09:24:51,CANCELLED,NORTH
654,125,2025-09-04 07:42:55,PLACED,EAST
655,84,2025-12-15 22:44:11,DELIVERED,EAST
656,6,2025-05-26 17:55:32,RETURNED,EAST
657,583,19-07-2024,DELIVERED,EAST
658,73,2026-04-29 23:27:44,DELIVERED,SOUTH
659,409,2024-05-18 13:10:52,DELIVERED,WEST
660,158,2024-07-06 08:22:04,DELIVERED,EAST
661,135,2025-07-11 18:08:24,DELIVERED,WEST
662,398,2026-01-10 02:57:32,PLACED,WEST
663,191,2025-11-05 08:38:30,DELIVERED,WEST
664,159,2026-02-08 10:57:07,PLACED,WEST
665,490,2025-04-11 15:28:20,RETURNED,SOUTH
666,303,02-06-2026,PLACED,NORTH
667,423,2024-05-26 18:37:56,CANCELLED,EAST
668,84,2026-02-21 01:46:26,DELIVERED,SOUTH
669,47,2024-05-09 09:17:50,SHIPPED,WEST
670,461,2025-02-15 18:41:22,CANCELLED,SOUTH
671,266,14-06-2024,DELIVERED,NORTH
672,489,2025-12-15 20:07:14,RETURNED,CENTRAL
673,311,2025-07-14 08:56:37,DELIVERED,EAST
674,139,2024-01-22 13:19:54,DELIVERED,SOUTH
675,215,2026-01-17 09:20:56,DELIVERED,CENTRAL
676,309,2025-12-20 21:45:25,PLACED,SOUTH
677,456,2026-01-23 11:51:24,DELIVERED,SOUTH
678,402,2024-03-20 02:30:59,CANCELLED,WEST
679,508,2026-06-17 22:03:20,SHIPPED,WEST
680,526,27-01-2026,PLACED,CENTRAL
681,66,2025-02-20 02:07:46,DELIVERED,WEST
682,356,27-11-2025,SHIPPED,SOUTH
683,449,2024-12-26 13:25:52,DELIVERED,CENTRAL
684,480,2024-07-22 17:56:44,DELIVERED,WEST
685,369,2026-01-03 17:32:47,DELIVERED,EAST
686,89,2026-01-20 03:26:07,DELIVERED,NORTH
687,506,2025-04-16 16:57:47,RETURNED,EAST
688,366,2024-09-03 09:14:25,DELIVERED,NORTH
689,117,2024-12-18 03:37:31,SHIPPED,EAST
690,48,2026-05-15 07:17:54,DELIVERED,CENTRAL
691,107,2024-03-19 07:52:11,DELIVERED,NORTH
692,105,2026-05-23 18:30:30,DELIVERED,SOUTH
693,161,2025-03-29 19:08:03,DELIVERED,NORTH
694,373,2025-06-03 19:04:21,SHIPPED,WEST
695,7,2025-01-16 02:02:44,SHIPPED,SOUTH
696,382,2025-10-06 16:38:32,SHIPPED,CENTRAL
697,234,2024-08-02 08:48:05,DELIVERED,WEST
698,529,2025-07-15 23:55:33,DELIVERED,CENTRAL
699,87,2025-06-09 12:52:24,SHIPPED,NORTH
700,38,22-08-2024,DELIVERED,CENTRAL
701,430,2025-09-16 11:45:04,CANCELLED,EAST
702,9,2025-03-10 14:58:55,PLACED,WEST
703,211,2026-04-25 17:38:45,DELIVERED,EAST
704,415,2024-11-02 11:43:07,DELIVERED,WEST
705,130,2026-03-19 12:31:00,PLACED,CENTRAL
706,349,2024-09-05 14:15:06,DELIVERED,EAST
707,312,2025-10-18 17:06:31,PLACED,EAST
708,520,2025-07-04 15:43:27,RETURNED,WEST
709,6,2025-12-04 22:33:02,DELIVERED,CENTRAL
710,547,2024-12-29 06:06:31,DELIVERED,CENTRAL
711,387,2026-03-18 06:34:36,DELIVERED,SOUTH
712,370,2025-12-06 17:53:21,CANCELLED,NORTH
713,436,2024-07-21 01:06:43,DELIVERED,CENTRAL
714,573,2026-03-17 03:40:18,DELIVERED,WEST
715,502,2025-10-09 15:59:30,PLACED,WEST
716,526,2026-04-01 23:48:37,DELIVERED,SOUTH
717,379,2024-07-03 11:55:10,PLACED,CENTRAL
718,536,2024-08-26 03:36:23,DELIVERED,EAST
719,147,2024-08-08 19:21:21,RETURNED,EAST
720,221,2024-10-11 09:36:36,PLACED,EAST
721,46,2025-10-10 16:19:48,DELIVERED,EAST
722,487,2024-07-25 07:30:03,DELIVERED,WEST
723,153,2025-05-20 04:56:31,DELIVERED,WEST
724,405,2025-06-10 14:45:25,CANCELLED,EAST
725,170,2024-02-08 12:45:48,DELIVERED,CENTRAL
726,573,2024-05-12 06:41:52,DELIVERED,NORTH
727,535,2024-10-21 05:11:23,PLACED,CENTRAL
728,20,2025-03-03 03:20:45,DELIVERED,CENTRAL
729,547,12-05-2025,CANCELLED,NORTH
730,185,2025-10-06 13:57:04,DELIVERED,NORTH
731,102,2026-04-21 14:59:43,SHIPPED,NORTH
732,418,2024-09-19 19:53:58,SHIPPED,NORTH
733,102,2025-05-12 04:00:38,SHIPPED,NORTH
734,246,2026-06-29 08:44:51,DELIVERED,NORTH
735,326,23-12-2025,PLACED,SOUTH
736,20,2025-02-22 03:00:08,PLACED,CENTRAL
737,129,2025-04-18 04:47:23,CANCELLED,CENTRAL
738,146,2025-08-02 21:49:38,SHIPPED,WEST
739,569,2025-12-02 18:09:45,RETURNED,CENTRAL
740,172,2024-01-01 20:14:31,SHIPPED,EAST
741,390,2025-06-29 21:48:34,CANCELLED,EAST
742,,2026-04-09 16:17:30,DELIVERED,NORTH
743,570,2025-03-10 02:57:37,DELIVERED,EAST
744,351,2025-02-10 00:13:36,SHIPPED,EAST
745,471,2025-05-25 05:46:25,DELIVERED,NORTH
746,5,2024-01-15 21:06:59,CANCELLED,WEST
747,552,2024-05-06 01:26:45,PLACED,NORTH
748,456,2024-07-10 17:16:00,CANCELLED,EAST
749,9,2024-07-12 19:32:02,DELIVERED,SOUTH
750,288,2025-07-09 20:32:04,DELIVERED,SOUTH
751,506,2025-07-17 21:35:25,DELIVERED,CENTRAL
752,201,2025-09-07 07:09:47,DELIVERED,SOUTH
753,580,2026-05-27 21:57:18,DELIVERED,SOUTH
754,584,2024-12-20 03:09:27,SHIPPED,NORTH
755,546,2025-01-27 21:34:51,PLACED,WEST
756,54,2025-05-16 18:17:07,SHIPPED,CENTRAL
757,371,2026-03-14 12:44:07,SHIPPED,EAST
758,546,2025-11-28 06:46:10,SHIPPED,CENTRAL
759,232,2025-10-20 09:09:51,SHIPPED,EAST
760,100,2024-02-13 07:10:17,DELIVERED,EAST
761,254,2024-06-16 12:35:27,CANCELLED,EAST
762,243,2024-04-23 06:18:46,DELIVERED,WEST
763,88,2024-04-04 06:34:23,CANCELLED,NORTH
764,64,2025-11-17 11:54:44,DELIVERED,NORTH
765,573,2024-03-22 02:16:27,PLACED,WEST
766,11,2025-12-05 08:23:47,CANCELLED,CENTRAL
767,27,2025-12-06 09:12:31,PLACED,NORTH
768,70,2024-10-27 18:28:23,DELIVERED,EAST
769,456,2024-10-15 19:43:37,PLACED,EAST
770,526,2025-07-09 17:38:58,DELIVERED,SOUTH
771,352,28-03-2025,DELIVERED,SOUTH
772,520,2026-05-19 01:48:16,SHIPPED,SOUTH
773,207,2024-04-16 06:16:39,DELIVERED,WEST
774,340,2026-06-17 12:42:56,SHIPPED,EAST
775,466,2024-03-06 13:02:14,DELIVERED,SOUTH
776,219,2025-01-06 07:16:32,CANCELLED,WEST
777,189,11-01-2024,PLACED,NORTH
778,451,2024-10-28 23:53:08,DELIVERED,NORTH
779,291,2024-09-27 12:39:22,SHIPPED,CENTRAL
780,201,2024-02-03 09:16:51,PLACED,SOUTH
781,114,2025-06-09 15:50:34,SHIPPED,EAST
782,540,04-11-2025,PLACED,SOUTH
783,197,2026-04-07 07:04:43,DELIVERED,SOUTH
784,249,2024-10-20 18:14:22,PLACED,SOUTH
785,287,2024-07-15 10:42:56,CANCELLED,SOUTH
786,482,2024-04-10 18:38:32,CANCELLED,CENTRAL
787,532,2025-12-22 05:08:19,DELIVERED,WEST
788,507,2026-01-05 22:59:03,RETURNED,CENTRAL
789,213,2024-12-07 00:31:58,SHIPPED,SOUTH
790,387,2026-06-06 14:13:55,SHIPPED,NORTH
791,87,2025-04-03 08:11:14,DELIVERED,WEST
792,345,2025-10-23 22:14:48,DELIVERED,WEST
793,392,2024-02-08 09:33:40,DELIVERED,EAST
794,302,2026-02-18 11:09:07,DELIVERED,SOUTH
795,74,2025-07-13 14:36:17,SHIPPED,EAST
796,282,2024-10-23 03:39:54,RETURNED,CENTRAL
797,9,2025-04-10 05:12:20,RETURNED,WEST
798,13,2026-01-03 05:35:03,RETURNED,WEST
799,215,2026-01-07 00:20:24,DELIVERED,WEST
800,473,2025-06-13 04:42:33,SHIPPED,WEST
801,461,2026-05-17 12:24:23,CANCELLED,EAST
802,10,2026-02-15 09:54:08,SHIPPED,WEST
803,414,2026-04-15 03:19:48,DELIVERED,NORTH
804,158,2025-05-28 00:37:55,RETURNED,CENTRAL
805,391,13-11-2024,DELIVERED,WEST
806,584,2025-12-02 10:27:25,SHIPPED,CENTRAL
807,501,11-02-2024,RETURNED,EAST
808,299,25-03-2026,DELIVERED,SOUTH
809,421,2025-08-30 13:27:41,DELIVERED,WEST
810,399,2024-11-16 18:07:15,DELIVERED,WEST
811,589,2025-04-27 01:20:04,DELIVERED,EAST
812,147,2025-11-23 10:04:40,CANCELLED,CENTRAL
813,583,2026-02-01 16:15:51,DELIVERED,EAST
814,468,2025-06-22 16:57:50,SHIPPED,CENTRAL
815,180,2025-10-06 18:17:18,DELIVERED,WEST
816,188,2026-06-02 07:30:49,PLACED,SOUTH
817,551,29-03-2025,DELIVERED,SOUTH
818,422,2026-05-08 18:46:07,DELIVERED,CENTRAL
819,334,2025-09-29 01:29:22,DELIVERED,WEST
820,,2025-12-18 13:01:41,CANCELLED,WEST
821,,2025-01-24 07:15:32,SHIPPED,WEST
822,70,2024-05-08 05:38:09,RETURNED,SOUTH
823,286,07-09-2024,PLACED,EAST
824,401,2024-09-18 16:23:49,DELIVERED,SOUTH
825,183,2024-12-02 14:08:01,DELIVERED,WEST
826,536,2024-06-08 16:24:41,PLACED,NORTH
827,,2025-08-09 06:19:30,DELIVERED,SOUTH
828,17,17-10-2025,CANCELLED,NORTH
829,99,17-09-2024,DELIVERED,EAST
830,195,2024-11-17 17:58:03,DELIVERED,SOUTH
831,366,2025-05-17 08:01:35,SHIPPED,WEST
832,226,2024-04-12 13:15:55,DELIVERED,NORTH
833,224,2025-09-30 14:48:03,RETURNED,NORTH
834,583,2024-09-23 08:27:32,SHIPPED,WEST
835,137,2025-05-30 19:35:33,DELIVERED,WEST
836,19,2026-06-27 19:45:25,DELIVERED,CENTRAL
837,14,2024-12-27 08:10:36,PLACED,SOUTH
838,250,2024-05-03 07:51:37,SHIPPED,SOUTH
839,39,2025-01-04 19:40:04,RETURNED,EAST
840,326,2024-03-02 12:40:25,DELIVERED,EAST
841,235,2025-05-29 14:39:03,PLACED,SOUTH
842,228,2025-08-15 14:49:33,DELIVERED,NORTH
843,72,2024-10-25 23:37:55,RETURNED,SOUTH
844,54,2026-05-02 14:30:10,SHIPPED,NORTH
845,479,2025-04-28 20:10:52,DELIVERED,CENTRAL
846,293,2026-06-14 10:33:48,SHIPPED,WEST
847,369,2025-09-10 15:37:48,DELIVERED,CENTRAL
848,160,2026-01-18 18:17:22,CANCELLED,EAST
849,157,2026-05-08 19:49:17,DELIVERED,WEST
850,576,2026-01-16 23:10:34,DELIVERED,SOUTH
851,5,2024-01-20 22:29:46,DELIVERED,WEST
852,405,2025-08-02 15:51:00,RETURNED,NORTH
853,40,2024-07-12 08:51:28,SHIPPED,WEST
854,357,2026-03-02 15:34:36,DELIVERED,NORTH
855,435,18-01-2025,CANCELLED,NORTH
856,152,2025-02-09 23:06:52,PLACED,SOUTH
857,166,2024-01-20 03:58:16,DELIVERED,WEST
858,246,2024-05-04 19:36:08,DELIVERED,WEST
859,310,2026-02-16 17:27:58,DELIVERED,EAST
860,92,2024-06-18 18:01:57,SHIPPED,SOUTH
861,215,10-09-2025,SHIPPED,WEST
862,,2024-04-18 11:52:46,DELIVERED,EAST
863,175,2024-10-01 00:43:01,SHIPPED,SOUTH
864,113,2025-12-01 01:51:06,SHIPPED,SOUTH
865,197,2025-02-06 21:20:24,DELIVERED,CENTRAL
866,171,2024-05-03 23:31:30,SHIPPED,EAST
867,,2024-12-30 17:14:15,PLACED,NORTH
868,8,23-06-2026,SHIPPED,NORTH
869,533,2025-02-16 23:04:36,SHIPPED,WEST
870,352,2025-05-04 16:23:42,DELIVERED,WEST
871,365,28-05-2025,CANCELLED,WEST
872,143,2024-02-09 21:26:08,SHIPPED,SOUTH
873,487,2026-03-10 21:23:07,RETURNED,EAST
874,,2025-07-13 13:26:18,DELIVERED,WEST
875,497,2025-09-13 15:14:22,SHIPPED,WEST
876,103,2025-08-20 20:33:59,PLACED,CENTRAL
877,517,2024-02-19 07:34:02,SHIPPED,CENTRAL
878,479,2024-09-18 01:27:51,DELIVERED,CENTRAL
879,217,2024-09-21 18:12:11,PLACED,WEST
880,30,2024-09-05 22:00:14,DELIVERED,EAST
881,264,2026-01-09 21:50:14,DELIVERED,CENTRAL
882,504,2024-05-20 11:54:46,SHIPPED,CENTRAL
883,67,2025-06-17 04:23:04,DELIVERED,WEST
884,576,2025-11-09 19:08:00,PLACED,NORTH
885,349,2024-10-19 06:58:40,DELIVERED,EAST
886,591,2024-01-03 14:34:43,SHIPPED,WEST
887,328,2025-07-21 01:04:30,PLACED,CENTRAL
888,110,2026-09-01 21:28:20,PLACED,EAST
889,512,2025-12-09 00:52:44,DELIVERED,NORTH
890,317,2026-02-19 10:00:32,RETURNED,CENTRAL
891,221,2026-02-07 23:53:21,PLACED,EAST
892,216,15-12-2024,CANCELLED,SOUTH
893,402,2025-04-09 15:19:20,CANCELLED,NORTH
894,346,2025-10-18 05:36:37,DELIVERED,WEST
895,290,2025-03-14 15:17:45,CANCELLED,WEST
896,332,20-06-2026,RETURNED,EAST
897,168,2026-06-15 13:59:16,SHIPPED,SOUTH
898,201,2024-01-15 04:29:05,PLACED,SOUTH
899,438,2024-09-18 07:48:17,RETURNED,SOUTH
900,121,2026-03-11 16:48:58,RETURNED,WEST
901,122,2025-01-09 03:44:27,DELIVERED,SOUTH
902,385,2024-05-19 04:56:44,DELIVERED,EAST
903,456,2025-07-24 14:47:46,PLACED,CENTRAL
904,246,2026-06-09 02:18:49,DELIVERED,NORTH
905,186,2025-08-19 11:03:42,DELIVERED,CENTRAL
906,334,2024-04-08 15:23:17,DELIVERED,WEST
907,21,2025-09-03 17:47:57,CANCELLED,WEST
908,599,2026-04-17 06:41:50,PLACED,SOUTH
909,121,2024-10-07 15:38:54,PLACED,WEST
910,126,2024-03-01 19:21:46,SHIPPED,CENTRAL
911,36,2024-05-11 10:30:05,DELIVERED,CENTRAL
912,1,2025-01-20 18:40:39,DELIVERED,EAST
913,456,2024-08-05 06:10:26,DELIVERED,EAST
914,523,2024-11-21 23:23:01,PLACED,NORTH
915,307,2024-11-30 07:43:11,SHIPPED,EAST
916,433,2024-04-25 12:19:44,DELIVERED,SOUTH
917,86,2025-01-29 20:29:40,PLACED,SOUTH
918,276,2024-10-26 05:40:14,DELIVERED,CENTRAL
919,430,2024-08-26 10:34:28,DELIVERED,CENTRAL
920,277,2024-07-12 14:12:57,DELIVERED,EAST
921,372,2025-06-02 02:25:40,DELIVERED,EAST
922,,2025-08-08 21:23:38,RETURNED,NORTH
923,314,2026-01-30 14:18:16,DELIVERED,EAST
924,102,2024-03-15 12:12:03,DELIVERED,EAST
925,545,2026-05-06 23:48:41,DELIVERED,SOUTH
926,526,2024-08-29 13:08:06,DELIVERED,EAST
927,380,2025-01-21 23:33:16,DELIVERED,WEST
928,480,2026-02-19 04:27:48,DELIVERED,SOUTH
929,90,2025-04-19 19:53:12,PLACED,NORTH
930,246,25-05-2024,DELIVERED,CENTRAL
931,11,2025-10-20 15:15:18,PLACED,WEST
932,546,2024-07-12 16:50:21,RETURNED,NORTH
933,548,2025-06-20 00:47:33,RETURNED,CENTRAL
934,44,2025-11-27 22:57:37,CANCELLED,CENTRAL
935,180,2024-04-26 16:45:54,DELIVERED,NORTH
936,389,2024-09-21 20:06:10,RETURNED,SOUTH
937,121,2025-03-26 14:23:50,SHIPPED,CENTRAL
938,313,11-03-2026,DELIVERED,CENTRAL
939,59,2026-08-07 21:28:20,DELIVERED,NORTH
940,191,2025-09-16 14:11:05,DELIVERED,NORTH
941,158,2025-09-30 00:42:58,SHIPPED,EAST
942,405,2025-08-04 11:16:06,SHIPPED,EAST
943,450,2025-11-13 12:24:18,DELIVERED,EAST
944,204,20-06-2024,DELIVERED,EAST
945,165,2024-11-05 02:57:23,RETURNED,NORTH
946,564,2026-02-08 20:05:56,SHIPPED,WEST
947,399,2024-07-23 03:36:21,PLACED,SOUTH
948,14,2025-01-02 09:32:35,DELIVERED,CENTRAL
949,445,2026-01-15 22:53:35,DELIVERED,SOUTH
950,524,2024-10-17 06:39:16,CANCELLED,SOUTH
951,440,2024-11-04 05:21:09,PLACED,CENTRAL
952,194,2024-08-19 00:54:39,PLACED,SOUTH
953,437,2024-01-28 10:27:45,PLACED,WEST
954,237,2024-12-10 12:22:48,DELIVERED,NORTH
955,276,2025-07-18 19:06:04,DELIVERED,EAST
956,187,2026-08-20 21:28:20,SHIPPED,WEST
957,104,2025-10-31 09:23:49,DELIVERED,EAST
958,14,2026-05-07 03:24:37,DELIVERED,EAST
959,544,2026-04-01 13:24:24,SHIPPED,CENTRAL
960,109,2024-07-21 16:50:54,PLACED,SOUTH
961,457,2024-06-02 05:28:09,SHIPPED,WEST
962,207,08-04-2026,SHIPPED,CENTRAL
963,574,2025-06-23 13:45:22,DELIVERED,WEST
964,430,2026-03-24 15:17:27,PLACED,CENTRAL
965,133,2025-03-25 23:10:18,DELIVERED,SOUTH
966,408,2026-02-07 23:54:11,RETURNED,SOUTH
967,522,2025-08-19 18:09:56,DELIVERED,SOUTH
968,164,2026-06-07 09:54:07,CANCELLED,CENTRAL
969,538,2025-02-06 02:03:14,DELIVERED,CENTRAL
970,230,2024-03-11 20:33:21,DELIVERED,EAST
971,277,2024-03-21 00:48:13,CANCELLED,CENTRAL
972,356,2025-07-27 09:25:27,CANCELLED,EAST
973,419,03-04-2025,CANCELLED,EAST
974,287,01-10-2024,DELIVERED,CENTRAL
975,392,2025-02-03 18:31:23,DELIVERED,WEST
976,276,2024-11-12 18:38:15,DELIVERED,SOUTH
977,445,2025-07-26 15:53:44,DELIVERED,WEST
978,181,2024-10-20 09:12:29,SHIPPED,EAST
979,,2024-09-10 02:02:50,DELIVERED,SOUTH
980,74,2025-10-24 09:09:32,RETURNED,NORTH
981,141,2024-01-19 07:30:29,PLACED,NORTH
982,45,2024-07-24 07:59:31,PLACED,CENTRAL
983,,2024-01-15 14:18:52,DELIVERED,EAST
984,88,2024-11-10 07:05:51,CANCELLED,SOUTH
985,491,2024-08-28 00:40:27,SHIPPED,CENTRAL
986,46,2024-06-08 17:13:57,CANCELLED,WEST
987,230,2024-02-07 06:49:02,DELIVERED,EAST
988,394,2024-06-23 14:53:56,SHIPPED,EAST
